X,Y,Layer,SubClasses,ExtendedEntity,Linetype,EntityHandle,Text
-152.392234479896,57.7958403578733,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22A2,XXXXX
-152.39195346614,57.7964928520829,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22A5,XXXXX
-152.391262772757,57.7968083400997,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22A8,XXXXX
-152.390805697039,57.7970216015976,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22AB,XXXXX
-152.390323912411,57.7972408246809,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22AE,XXXXX
-152.388505450229,57.7980652976596,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22B1,XXXXX
-152.388673262097,57.7981618244301,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22B4,XXXXX
-152.388487710106,57.7982736492036,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22B7,XXXXX
-152.387893612226,57.7985183876493,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22BA,XXXXX
-152.387474197905,57.7986986333313,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22BD,XXXXX
-152.387041033068,57.7988793572911,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22C0,XXXXX
-152.386550469891,57.7990863227561,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22C3,XXXXX
-152.386056145662,57.7992965638858,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22C6,XXXXX
-152.393633075535,57.8003003395854,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22C9,XXXXX
-152.392786071847,57.8003718200851,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22CC,XXXXX
-152.391897933488,57.8004018852651,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22CF,XXXXX
-152.391324676205,57.8004044851771,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22D2,XXXXX
-152.395444318486,57.8010129641389,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22D5,XXXXX
-152.394576636486,57.8013334977783,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22D8,XXXXX
-152.393721963465,57.801657525536,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22DB,XXXXX
-152.393394056586,57.801305712929,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22DE,XXXXX
-152.392992097883,57.8019274985754,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22E1,XXXXX
-152.392365260791,57.8016102187208,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22E4,XXXXX
-152.392277717435,57.8021949263693,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22E7,XXXXX
-152.391584312725,57.8024516664279,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22EA,XXXXX
-152.390870155224,57.802713614324,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22ED,XXXXX
-152.390144316931,57.8029806415818,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22F0,XXXXX
-152.389326988367,57.8032825762949,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22F3,XXXXX
-152.387267363988,57.8040475246558,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22F6,XXXXX
-152.38655155578,57.8043450147335,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22F9,XXXXX
-152.385860796856,57.8046077870685,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22FC,XXXXX
-152.385113388993,57.8048853554923,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,22FF,XXXXX
-152.384407445753,57.8051444524951,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2302,XXXXX
-152.383730445667,57.805393123928,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2305,XXXXX
-152.383000430515,57.8056630385393,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2308,XXXXX
-152.38258042555,57.8053425326423,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,230B,XXXXX
-152.382330925869,57.7944722381959,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,230E,XXXXX
-152.381732090343,57.7947079177377,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2311,XXXXX
-152.381103111508,57.7949063705259,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2314,XXXXX
-152.380458282012,57.7951050104184,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2317,XXXXX
-152.379818647894,57.7953087174495,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,231A,XXXXX
-152.379163460015,57.7955127717416,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,231D,XXXXX
-152.378388725133,57.7957547124134,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2320,XXXXX
-152.377634488821,57.7959844292451,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2323,XXXXX
-152.376842632788,57.7962219263612,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2326,XXXXX
-152.375957036353,57.7964916308861,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2329,XXXXX
-152.375008996352,57.7968522312477,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,232C,XXXXX
-152.374729487814,57.7969807823452,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,232F,XXXXX
-152.374292362291,57.7974175009077,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2332,XXXXX
-152.381409770745,57.7951533971153,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2335,XXXXX
-152.381544821584,57.7952614099849,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2338,XXXXX
-152.381049058082,57.795306916689,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,233B,XXXXX
-152.380714299827,57.795444755933,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,233E,XXXXX
-152.380401454072,57.795572392718,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2341,XXXXX
-152.379669216353,57.7958728783137,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2344,XXXXX
-152.379289110333,57.7960262860446,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2347,XXXXX
-152.381851967159,57.7948122593487,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,234A,XXXXX
-152.380697422794,57.7945961587279,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,234D,XXXXX
-152.380386709483,57.7943545064262,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2350,XXXXX
-152.380045741237,57.7940635299955,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2353,XXXXX
-152.380745470928,57.7938439651877,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2356,XXXXX
-152.379508160989,57.7942278270096,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2359,XXXXX
-152.38090536275,57.7941953216162,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,235C,XXXXX
-152.381312729356,57.7940662333683,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,235F,XXXXX
-152.381991503895,57.793856584715,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2362,XXXXX
-152.374613357344,57.8001904198554,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2365,XXXXX
-152.374015960836,57.8005999861949,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2368,XXXXX
-152.373524289408,57.8009505047681,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,236B,XXXXX
-152.373032608496,57.8013010213175,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,236E,XXXXX
-152.372540116301,57.8016529471372,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2371,XXXXX
-152.372210283808,57.8021415566794,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2374,XXXXX
-152.371466280882,57.8023837531419,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2377,XXXXX
-152.3707220958,57.8026260406273,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,237A,XXXXX
-152.369980211981,57.8028702330617,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,237D,XXXXX
-152.369236834986,57.8031131162491,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2380,XXXXX
-152.381746346321,57.805027357065,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2383,XXXXX
-152.380835865287,57.8049723590777,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2386,XXXXX
-152.3801834872,57.8049603410342,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2389,XXXXX
-152.379545018508,57.8050951751546,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,238C,XXXXX
-152.379036757859,57.8053316523833,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,238F,XXXXX
-152.378545848242,57.8055934860544,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2392,XXXXX
-152.378053424163,57.8058544413151,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2395,XXXXX
-152.377564860232,57.8061137258676,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2398,XXXXX
-152.377068086741,57.8063823558135,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,239B,XXXXX
-152.376188471178,57.8068434375995,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,239E,XXXXX
-152.375581217118,57.8072325934291,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23A1,XXXXX
-152.371503511567,57.8008097587896,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23A4,XXXXX
-152.371667310175,57.8013841113363,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23A7,XXXXX
-152.382182189002,57.8009370217413,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23AA,XXXXX
-152.381705552145,57.8011406415875,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23AD,XXXXX
-152.381172305025,57.8013692570144,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23B0,XXXXX
-152.380784134889,57.801564135908,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23B3,XXXXX
-152.380333125144,57.8017912252384,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23B6,XXXXX
-152.379803135172,57.802058036619,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23B9,XXXXX
-152.367745128905,57.8036034055909,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23BC,XXXXX
-152.367003957893,57.8038482149495,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23BF,XXXXX
-152.366261283267,57.8040934180218,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23C2,XXXXX
-152.364663528396,57.8046121050911,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23C5,XXXXX
-152.365294545712,57.8041376129486,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23C8,XXXXX
-152.359383834776,57.8031284855039,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23CB,XXXXX
-152.363536811253,57.8034478262964,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23CE,XXXXX
-152.360681751933,57.8029225497832,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23D1,XXXXX
-152.355440847774,57.8044398323226,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23D4,XXXXX
-152.358449067136,57.8018873930687,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23D7,XXXXX
-152.360137351814,57.801227864184,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23DA,XXXXX
-152.359421221163,57.8015091418951,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23DD,XXXXX
-152.355643670289,57.8044741232706,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23E0,XXXXX
-152.367524055595,57.8073563318201,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23E3,XXXXX
-152.368174995725,57.8069102890714,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23E6,XXXXX
-152.380004730339,57.7944723337298,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23E9,XXXXX
-152.355064888499,57.8036093966468,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23EC,XXXXX
-152.351310704961,57.8055784030509,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23EF,XXXXX
-152.350730216728,57.8059701069611,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23F2,XXXXX
-152.350532684856,57.8061033785838,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23F5,XXXXX
-152.349994702169,57.8064669735344,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23F8,XXXXX
-152.349465429172,57.8068269087643,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23FB,XXXXX
-152.355143046232,57.8066572161089,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,23FE,XXXXX
-152.35479229129,57.8070850210917,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2401,XXXXX
-152.354609561969,57.8064804032459,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2404,XXXXX
-152.34889091593,57.8072181369889,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2407,XXXXX
-152.362299037615,57.8117260758623,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,240A,XXXXX
-152.362002824699,57.8123637660826,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,240D,XXXXX
-152.362585606727,57.8128962790003,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2410,XXXXX
-152.361927949249,57.8131400702453,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2413,XXXXX
-152.361593901814,57.8132630181311,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2416,XXXXX
-152.361547776022,57.8137260180728,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2419,XXXXX
-152.361774247951,57.8140532856993,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,241C,XXXXX
-152.361848728788,57.8144598718469,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,241F,XXXXX
-152.361169284211,57.8142756785033,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2422,XXXXX
-152.360412495228,57.8145544890687,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2425,XXXXX
-152.363970511787,57.8140283064252,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2428,XXXXX
-152.364328909696,57.8142821261527,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,242B,XXXXX
-152.364671665542,57.8145303722572,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,242E,XXXXX
-152.364675238747,57.8137932245837,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2431,XXXXX
-152.365700581303,57.8138108931428,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2434,XXXXX
-152.36702209122,57.813803148387,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2437,XXXXX
-152.3670334858,57.814125270634,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,243A,XXXXX
-152.367033388981,57.8144187287322,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,243D,XXXXX
-152.367029594142,57.8131452763915,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2440,XXXXX
-152.367031214435,57.8128139904656,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2443,XXXXX
-152.367035047196,57.8124732648073,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2446,XXXXX
-152.367046452656,57.8120230560503,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2449,XXXXX
-152.367502133344,57.8117004257882,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,244C,XXXXX
-152.361115517735,57.8116753707643,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,244F,XXXXX
-152.360134376594,57.8120754879744,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2452,XXXXX
-152.359081810974,57.8125150454018,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2455,XXXXX
-152.35866866782,57.8127443569783,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2458,XXXXX
-152.357385048141,57.8134594331368,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,245B,XXXXX
-152.35701481416,57.8136635219447,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,245E,XXXXX
-152.357894611443,57.8131766871897,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2461,XXXXX
-152.361769194308,57.8114087870089,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2464,XXXXX
-152.362547052522,57.8110915496309,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2467,XXXXX
-152.363313603321,57.8107789135951,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,246A,XXXXX
-152.363746495553,57.8103985564982,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,246D,XXXXX
-152.364116173734,57.8100755913327,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2470,XXXXX
-152.364452659096,57.8097780842169,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2473,XXXXX
-152.368392095083,57.8080080737049,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2476,XXXXX
-152.355760057417,57.8140303731883,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2479,XXXXX
-152.356608916403,57.8138211775948,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,247C,XXXXX
-152.395938786172,57.7898350994649,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,247F,XXXXX
-152.40353181516,57.7927012636842,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2482,XXXXX
-152.397715081742,57.7905829922802,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2485,XXXXX
-152.399340651546,57.7917309628729,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2488,XXXXX
-152.403919751051,57.7921466914462,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,248B,XXXXX
-152.402912879893,57.7920804778932,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,248E,XXXXX
-152.396001840308,57.7898003102188,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2491,XXXXX
-152.398559043541,57.7909714269998,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2494,XXXXX
-152.398971027144,57.7911600410009,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2497,XXXXX
-152.400199225045,57.7921216948316,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,249A,XXXXX
-152.402454106767,57.7921364427896,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,249D,XXXXX
-152.40449405109,57.7921429707732,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24A0,XXXXX
-152.405449443115,57.7924598640905,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24A3,XXXXX
-152.396480639406,57.7899843030147,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24A6,XXXXX
-152.401912983293,57.7931407612731,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24A9,XXXXX
-152.402363790837,57.7935028569687,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24AC,XXXXX
-152.402655396252,57.7937414097649,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24AF,XXXXX
-152.402908115807,57.7939427190614,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24B2,XXXXX
-152.403165239386,57.7941529770836,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24B5,XXXXX
-152.403706918408,57.7939599639539,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24B8,XXXXX
-152.404074081974,57.7937493524694,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24BB,XXXXX
-152.404461718268,57.7935145447876,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24BE,XXXXX
-152.402648198928,57.7943384914236,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24C1,XXXXX
-152.40241099004,57.7945157695673,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24C4,XXXXX
-152.402131624607,57.7947225272088,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24C7,XXXXX
-152.401256997554,57.7953388860775,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24CA,XXXXX
-152.400844591162,57.7955061449841,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24CD,XXXXX
-152.400432423106,57.7956679306539,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24D0,XXXXX
-152.399987407316,57.7958436518931,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24D3,XXXXX
-152.399419981132,57.79607124731,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24D6,XXXXX
-152.398944980066,57.796262347068,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24D9,XXXXX
-152.39837019411,57.7965069338273,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24DC,XXXXX
-152.397839592411,57.7967339888401,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24DF,XXXXX
-152.397190975102,57.797086061218,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24E2,XXXXX
-152.396874633349,57.7972573458363,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24E5,XXXXX
-152.396323049523,57.7970794645827,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24E8,XXXXX
-152.401438455876,57.7944816107587,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24EB,XXXXX
-152.401090003959,57.7943622431211,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24EE,XXXXX
-152.401448334692,57.7941422898529,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24F1,XXXXX
-152.400679221368,57.7946089083641,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24F4,XXXXX
-152.400318784463,57.7947603963404,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24F7,XXXXX
-152.399845106459,57.794999360077,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24FA,XXXXX
-152.399432159636,57.7952173122649,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,24FD,XXXXX
-152.398964034114,57.7953766811649,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2500,XXXXX
-152.398552663956,57.7955128017686,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2503,XXXXX
-152.398098451983,57.7956642643739,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2506,XXXXX
-152.397595204364,57.7958319370742,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2509,XXXXX
-152.397142512346,57.7959822501208,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,250C,XXXXX
-152.397178324882,57.7975739160846,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,250F,XXXXX
-152.397502899297,57.7979139810202,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2512,XXXXX
-152.397791581073,57.7984569098923,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2515,XXXXX
-152.3979166783,57.7987692583453,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2518,XXXXX
-152.397299297245,57.7990184711713,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,251B,XXXXX
-152.398606214962,57.7984699393431,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,251E,XXXXX
-152.399040132048,57.7982810593728,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2521,XXXXX
-152.399535819863,57.798067377492,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2524,XXXXX
-152.400010461086,57.7978629343471,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2527,XXXXX
-152.40052947329,57.7976456034051,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,252A,XXXXX
-152.396422845986,57.7988342963749,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,252D,XXXXX
-152.396389507091,57.7985103580717,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2530,XXXXX
-152.396458429696,57.7941832968081,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2533,XXXXX
-152.403635673134,57.7998226803863,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2536,XXXXX
-152.403477721082,57.7992679741654,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2539,XXXXX
-152.407293768503,57.7799180916514,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,253C,XXXXX
-152.406572514099,57.7807028914752,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,253F,XXXXX
-152.405834777225,57.7815121172329,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2542,XXXXX
-152.405102370383,57.7823159309846,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2545,XXXXX
-152.404552931,57.7829096878696,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2548,XXXXX
-152.404935961354,57.7829219762478,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,254B,XXXXX
-152.407100214192,57.7808270976832,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,254E,XXXXX
-152.403583786491,57.7830496172124,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2551,XXXXX
-152.402641351581,57.7831866375337,DPNUM,AcDbEntity:AcDbText:AcDbAttributeDefinition,,,2554,XXXXX
